"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"17370","ASV392","IS02","bottom_water","HR04",123073.308719948,10,"West Svalbard","West Svalbard",158
"17371","ASV392","IS02","bottom_water","KV01",340339.586785523,0,"West Svalbard","West Svalbard",158
"17372","ASV392","IS02","bottom_water","NC01",805587.207051306,0,"North Norway","West Svalbard",158
"17373","ASV392","IS02","bottom_water","NS06",353018.42342524,0,"North Svalbard","West Svalbard",158
"17374","ASV392","IS02","bottom_water","NS04",317962.039557245,0,"North Svalbard","West Svalbard",158
"17375","ASV392","IS02","bottom_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",158
"17376","ASV392","IS02","bottom_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",158
"17377","ASV392","IS02","surface_water","KV01",340339.586785523,0,"West Svalbard","West Svalbard",1
"17378","ASV392","IS02","surface_water","NS10",409049.26841239,0,"North Svalbard","West Svalbard",1
"17379","ASV392","IS02","surface_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",1
"17380","ASV392","IS02","surface_water","NC01",805587.207051306,0,"North Norway","West Svalbard",1
"17381","ASV392","IS02","surface_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"17382","ASV392","IS02","surface_water","NS06",353018.42342524,0,"North Svalbard","West Svalbard",1
"17383","ASV392","IS02","surface_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",1
"17384","ASV392","IS02","surface_water","HR07",123161.775715499,0,"West Svalbard","West Svalbard",1
"17385","ASV392","IS02","surface_water","NS04",317962.039557245,0,"North Svalbard","West Svalbard",1
"17386","ASV392","KH01","surface_water","HR07",167048.013443052,10,"West Svalbard","West Svalbard",10
"17387","ASV392","KH01","surface_water","NS10",375694.316899911,10,"North Svalbard","West Svalbard",10
"17388","ASV392","KH01","surface_water","HR04",167933.946047899,10,"West Svalbard","West Svalbard",10
"17389","ASV392","KH01","surface_water","IS01",46094.1938443774,10,"West Svalbard","West Svalbard",10
"17390","ASV392","KH01","surface_water","NS04",283034.752731468,10,"North Svalbard","West Svalbard",10
"17391","ASV392","KV01","bottom_water","NS04",608212.197446027,10,"North Svalbard","West Svalbard",6537
"17392","ASV392","KV01","bottom_water","NS10",684434.687343133,100,"North Svalbard","West Svalbard",6537
"17393","ASV392","KV01","bottom_water","HR07",232591.851392527,10,"West Svalbard","West Svalbard",6537
"17394","ASV392","KV01","bottom_water","HR04",228500.596020837,100,"West Svalbard","West Svalbard",6537
"17395","ASV392","KV01","bottom_water","IS01",365307.0875536,100,"West Svalbard","West Svalbard",6537
"17396","ASV392","KV01","bottom_water","NS04",608212.197446027,100,"North Svalbard","West Svalbard",6537
"17397","ASV392","KV01","bottom_water","HR04",228500.596020837,10,"West Svalbard","West Svalbard",6537
"17398","ASV392","KV01","bottom_water","IS01",365307.0875536,10,"West Svalbard","West Svalbard",6537
"17399","ASV392","KV01","bottom_water","NS10",684434.687343133,10,"North Svalbard","West Svalbard",6537
"17400","ASV3935","KH10","bottom_water","NS43",1144452.23705602,0,"North Svalbard","North Norway",11
"17401","ASV3935","KH10","surface_water","NS43",1144452.23705602,0,"North Svalbard","North Norway",152
"17402","ASV3935","NS02","100m_water","NS43",102588.932039656,0,"North Svalbard","North Svalbard",2
"17403","ASV3939","HR07","100m_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",12
"17404","ASV3939","HR07","100m_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",12
"17405","ASV3939","IS01","100m_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",88
"17406","ASV3939","IS01","100m_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",88
"17407","ASV3939","IS01","bottom_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",27
"17408","ASV3939","IS01","bottom_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",27
"17409","ASV3939","NS04","bottom_water","HR04",386546.993496812,0,"West Svalbard","North Svalbard",3
"17410","ASV3939","NS43","bottom_water","HR04",418614.854903911,0,"West Svalbard","North Svalbard",1
"17411","ASV394","IS02","bottom_water","NS10",409049.26841239,10,"North Svalbard","West Svalbard",73
"17412","ASV394","IS02","bottom_water","NS06",353018.42342524,10,"North Svalbard","West Svalbard",73
"17413","ASV394","IS02","bottom_water","HR07",123161.775715499,10,"West Svalbard","West Svalbard",73
"17414","ASV394","IS02","bottom_water","KV01",340339.586785523,0,"West Svalbard","West Svalbard",73
"17415","ASV394","IS02","bottom_water","NS04",317962.039557245,10,"North Svalbard","West Svalbard",73
"17416","ASV394","IS02","bottom_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",73
"17417","ASV394","IS02","bottom_water","NS04",317962.039557245,0,"North Svalbard","West Svalbard",73
"17418","ASV394","IS02","bottom_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",73
"17419","ASV394","IS02","bottom_water","NS10",409049.26841239,0,"North Svalbard","West Svalbard",73
"17420","ASV394","IS02","bottom_water","KH03",356576.465305832,0,"NE Greenland","West Svalbard",73
"17421","ASV394","IS02","bottom_water","KH02",366622.220343254,10,"NE Greenland","West Svalbard",73
"17422","ASV394","IS02","bottom_water","NS45",280091.157503738,0,"North Svalbard","West Svalbard",73
"17423","ASV394","IS02","bottom_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",73
"17424","ASV394","IS02","bottom_water","NS02",269254.062574363,0,"North Svalbard","West Svalbard",73
"17425","ASV394","IS02","bottom_water","NS38",366907.296486779,0,"North Svalbard","West Svalbard",73
"17426","ASV394","IS02","bottom_water","KH02",366622.220343254,0,"NE Greenland","West Svalbard",73
"17427","ASV394","IS02","bottom_water","NS38",366907.296486779,10,"North Svalbard","West Svalbard",73
"17428","ASV394","IS02","bottom_water","NS45",280091.157503738,10,"North Svalbard","West Svalbard",73
"17429","ASV394","IS02","bottom_water","NS06",353018.42342524,0,"North Svalbard","West Svalbard",73
"17430","ASV394","IS02","bottom_water","NS02",269254.062574363,10,"North Svalbard","West Svalbard",73
"17431","ASV394","IS02","bottom_water","HR04",123073.308719948,10,"West Svalbard","West Svalbard",73
"17432","ASV394","IS02","bottom_water","HR07",123161.775715499,0,"West Svalbard","West Svalbard",73
"17433","ASV394","IS02","bottom_water","KH03",356576.465305832,10,"NE Greenland","West Svalbard",73
"17434","ASV394","NS06","bottom_water","IS01",305811.394101557,100,"West Svalbard","North Svalbard",129
"17435","ASV394","NS06","bottom_water","HR04",407907.079623575,100,"West Svalbard","North Svalbard",129
"17436","ASV394","NS06","bottom_water","KH03",526638.220782044,100,"NE Greenland","North Svalbard",129
"17437","ASV394","NS06","bottom_water","NS45",220865.59859268,100,"North Svalbard","North Svalbard",129
"17438","ASV394","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",129
"17439","ASV394","NS10","100m_water","KH03",551230.182308597,100,"NE Greenland","North Svalbard",2988
"17440","ASV394","NS10","100m_water","NS04",93358.9219093912,100,"North Svalbard","North Svalbard",2988
"17441","ASV394","NS10","100m_water","NS45",239722.282306493,100,"North Svalbard","North Svalbard",2988
"17442","ASV394","NS10","100m_water","IS01",362596.935390565,1000,"West Svalbard","North Svalbard",2988
"17443","ASV394","NS10","100m_water","HR04",468927.314364479,100,"West Svalbard","North Svalbard",2988
"17444","ASV394","NS10","100m_water","IS01",362596.935390565,100,"West Svalbard","North Svalbard",2988
"17445","ASV394","NS10","bottom_water","IS01",362596.935390565,1000,"West Svalbard","North Svalbard",1384
"17446","ASV394","NS10","bottom_water","NS04",93358.9219093912,100,"North Svalbard","North Svalbard",1384
"17447","ASV394","NS10","bottom_water","HR04",468927.314364479,100,"West Svalbard","North Svalbard",1384
"17448","ASV394","NS10","bottom_water","KH03",551230.182308597,100,"NE Greenland","North Svalbard",1384
"17449","ASV394","NS10","bottom_water","IS01",362596.935390565,100,"West Svalbard","North Svalbard",1384
"17450","ASV394","NS10","bottom_water","NS45",239722.282306493,100,"North Svalbard","North Svalbard",1384
"17451","ASV394","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",638
"17452","ASV394","NS12","100m_water","NS06",63215.9203628152,10,"North Svalbard","North Svalbard",638
"17453","ASV394","NS12","100m_water","IS01",352745.383890105,0,"West Svalbard","North Svalbard",638
"17454","ASV394","NS12","100m_water","KH02",511507.172237985,10,"NE Greenland","North Svalbard",638
"17455","ASV394","NS12","100m_water","NS45",219004.54113253,10,"North Svalbard","North Svalbard",638
"17456","ASV394","NS12","100m_water","NS04",80619.1921938428,0,"North Svalbard","North Svalbard",638
"17457","ASV394","NS12","100m_water","KH03",530634.975268226,0,"NE Greenland","North Svalbard",638
"17458","ASV394","NS12","100m_water","HR07",457334.51057453,0,"West Svalbard","North Svalbard",638
"17459","ASV394","NS12","100m_water","NS38",241006.639994117,0,"North Svalbard","North Svalbard",638
"17460","ASV394","NS12","100m_water","NS02",146160.67331444,10,"North Svalbard","North Svalbard",638
"17461","ASV394","NS12","100m_water","NS04",80619.1921938428,10,"North Svalbard","North Svalbard",638
"17462","ASV394","NS12","100m_water","KV01",681626.291238249,0,"West Svalbard","North Svalbard",638
"17463","ASV394","NS12","100m_water","NS45",219004.54113253,100,"North Svalbard","North Svalbard",638
"17464","ASV394","NS12","100m_water","NS04",80619.1921938428,100,"North Svalbard","North Svalbard",638
"17465","ASV394","NS12","100m_water","NS45",219004.54113253,0,"North Svalbard","North Svalbard",638
"17466","ASV394","NS12","100m_water","KH02",511507.172237985,0,"NE Greenland","North Svalbard",638
"17467","ASV394","NS12","100m_water","NS38",241006.639994117,10,"North Svalbard","North Svalbard",638
"17468","ASV394","NS12","100m_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",638
"17469","ASV394","NS12","100m_water","KH03",530634.975268226,10,"NE Greenland","North Svalbard",638
"17470","ASV394","NS12","100m_water","NS02",146160.67331444,0,"North Svalbard","North Svalbard",638
"17471","ASV394","NS12","100m_water","HR07",457334.51057453,10,"West Svalbard","North Svalbard",638
"17472","ASV394","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",638
"17473","ASV394","NS12","100m_water","KH03",530634.975268226,100,"NE Greenland","North Svalbard",638
"17474","ASV394","NS12","100m_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",638
"17475","ASV394","NS12","100m_water","IS01",352745.383890105,10,"West Svalbard","North Svalbard",638
"17476","ASV394","NS12","100m_water","IS01",352745.383890105,100,"West Svalbard","North Svalbard",638
"17477","ASV394","NS12","100m_water","HR04",463376.907440582,100,"West Svalbard","North Svalbard",638
"17478","ASV394","NS12","100m_water","NS06",63215.9203628152,0,"North Svalbard","North Svalbard",638
"17479","ASV394","NS12","bottom_water","NS45",219004.54113253,10,"North Svalbard","North Svalbard",25
"17480","ASV394","NS12","bottom_water","HR07",457334.51057453,0,"West Svalbard","North Svalbard",25
"17481","ASV394","NS12","bottom_water","IS01",352745.383890105,10,"West Svalbard","North Svalbard",25
"17482","ASV394","NS12","bottom_water","NS06",63215.9203628152,10,"North Svalbard","North Svalbard",25
"17483","ASV394","NS12","bottom_water","IS01",352745.383890105,0,"West Svalbard","North Svalbard",25
"17484","ASV394","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",25
"17485","ASV394","NS12","bottom_water","NS04",80619.1921938428,10,"North Svalbard","North Svalbard",25
"17486","ASV394","NS12","bottom_water","KV01",681626.291238249,0,"West Svalbard","North Svalbard",25
"17487","ASV394","NS12","bottom_water","NS02",146160.67331444,10,"North Svalbard","North Svalbard",25
"17488","ASV394","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",25
"17489","ASV394","NS12","bottom_water","KH03",530634.975268226,0,"NE Greenland","North Svalbard",25
"17490","ASV394","NS12","bottom_water","KH02",511507.172237985,0,"NE Greenland","North Svalbard",25
"17491","ASV394","NS12","bottom_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",25
"17492","ASV394","NS12","bottom_water","KH03",530634.975268226,10,"NE Greenland","North Svalbard",25
"17493","ASV394","NS12","bottom_water","NS02",146160.67331444,0,"North Svalbard","North Svalbard",25
"17494","ASV394","NS12","bottom_water","NS38",241006.639994117,0,"North Svalbard","North Svalbard",25
"17495","ASV394","NS12","bottom_water","NS06",63215.9203628152,0,"North Svalbard","North Svalbard",25
"17496","ASV394","NS12","bottom_water","NS45",219004.54113253,0,"North Svalbard","North Svalbard",25
"17497","ASV394","NS12","bottom_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",25
"17498","ASV394","NS12","bottom_water","NS04",80619.1921938428,0,"North Svalbard","North Svalbard",25
"17499","ASV394","NS12","bottom_water","HR07",457334.51057453,10,"West Svalbard","North Svalbard",25
"17500","ASV394","NS12","bottom_water","NS38",241006.639994117,10,"North Svalbard","North Svalbard",25
"17501","ASV394","NS12","bottom_water","KH02",511507.172237985,10,"NE Greenland","North Svalbard",25
"17502","ASV394","NS38","bottom_water","IS01",340150.809890855,100,"West Svalbard","North Svalbard",249
"17503","ASV394","NS38","bottom_water","NS04",216082.654319059,100,"North Svalbard","North Svalbard",249
"17504","ASV394","NS38","bottom_water","HR04",478274.35254863,100,"West Svalbard","North Svalbard",249
"17505","ASV394","NS38","bottom_water","NS45",90246.7700513288,100,"North Svalbard","North Svalbard",249
"17506","ASV394","NS38","bottom_water","KH03",321222.224126152,100,"NE Greenland","North Svalbard",249
"17507","ASV3968","HR07","surface_water","NS06",401554.379732724,0,"North Svalbard","West Svalbard",127
"17508","ASV3968","KH01","100m_water","NS06",322537.510739733,0,"North Svalbard","West Svalbard",29
"17509","ASV397","NS38","bottom_water","KH03",321222.224126152,10,"NE Greenland","North Svalbard",1271
"17510","ASV397","NS38","bottom_water","KH08",490765.497877419,0,"Greenland Ridge","North Svalbard",1271
"17511","ASV397","NS38","bottom_water","NS06",264877.530562547,0,"North Svalbard","North Svalbard",1271
"17512","ASV397","NS38","bottom_water","KH07",490391.546565313,0,"Greenland Ridge","North Svalbard",1271
"17513","ASV397","NS38","bottom_water","KH03",321222.224126152,0,"NE Greenland","North Svalbard",1271
"17514","ASV397","NS38","bottom_water","KH07",490391.546565313,100,"Greenland Ridge","North Svalbard",1271
"17515","ASV397","NS38","bottom_water","KH09",491910.459986912,0,"Greenland Ridge","North Svalbard",1271
"17516","ASV397","NS38","bottom_water","KH09",491910.459986912,100,"Greenland Ridge","North Svalbard",1271
"17517","ASV397","NS38","bottom_water","KH07",490391.546565313,1000,"Greenland Ridge","North Svalbard",1271
"17518","ASV397","NS38","bottom_water","KH07",490391.546565313,10,"Greenland Ridge","North Svalbard",1271
"17519","ASV397","NS38","bottom_water","KH03",321222.224126152,100,"NE Greenland","North Svalbard",1271
"17520","ASV397","NS38","bottom_water","KH08",490765.497877419,10,"Greenland Ridge","North Svalbard",1271
"17521","ASV397","NS38","bottom_water","NS06",264877.530562547,10,"North Svalbard","North Svalbard",1271
"17522","ASV397","NS38","bottom_water","KH09",491910.459986912,10,"Greenland Ridge","North Svalbard",1271
"17523","ASV397","NS45","bottom_water","KH03",311641.670255125,0,"NE Greenland","North Svalbard",1662
"17524","ASV397","NS45","bottom_water","KH03",311641.670255125,10,"NE Greenland","North Svalbard",1662
"17525","ASV397","NS45","bottom_water","NS06",220865.59859268,0,"North Svalbard","North Svalbard",1662
"17526","ASV397","NS45","bottom_water","KH07",447633.831148953,0,"Greenland Ridge","North Svalbard",1662
"17527","ASV397","NS45","bottom_water","KH08",447306.59486645,0,"Greenland Ridge","North Svalbard",1662
"17528","ASV397","NS45","bottom_water","KH07",447633.831148953,100,"Greenland Ridge","North Svalbard",1662
"17529","ASV397","NS45","bottom_water","KH09",446416.512961551,0,"Greenland Ridge","North Svalbard",1662
"17530","ASV397","NS45","bottom_water","KH03",311641.670255125,100,"NE Greenland","North Svalbard",1662
"17531","ASV397","NS45","bottom_water","KH07",447633.831148953,1000,"Greenland Ridge","North Svalbard",1662
"17532","ASV397","NS45","bottom_water","KH08",447306.59486645,10,"Greenland Ridge","North Svalbard",1662
"17533","ASV397","NS45","bottom_water","KH09",446416.512961551,100,"Greenland Ridge","North Svalbard",1662
"17534","ASV397","NS45","bottom_water","KH09",446416.512961551,10,"Greenland Ridge","North Svalbard",1662
"17535","ASV397","NS45","bottom_water","KH07",447633.831148953,10,"Greenland Ridge","North Svalbard",1662
"17536","ASV397","NS45","bottom_water","NS06",220865.59859268,10,"North Svalbard","North Svalbard",1662
"17537","ASV3987","NS10","bottom_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",143
"17538","ASV3987","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",143
"17539","ASV3994","IS02","bottom_water","NC01",805587.207051306,10,"North Norway","West Svalbard",32
"17540","ASV3994","IS02","bottom_water","NC01",805587.207051306,0,"North Norway","West Svalbard",32
"17541","ASV3994","KV01","100m_water","NC01",465843.66883053,0,"North Norway","West Svalbard",1
"17542","ASV3994","KV01","bottom_water","NC01",465843.66883053,0,"North Norway","West Svalbard",104
"17543","ASV3994","KV01","bottom_water","NC01",465843.66883053,10,"North Norway","West Svalbard",104
"17544","ASV3996","KH01","bottom_water","KV01",388228.836803037,0,"West Svalbard","West Svalbard",6
"17545","ASV3996","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",146
"17546","ASV3996","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",146
"17547","ASV3996","NS01","bottom_water","KV01",595205.587892054,0,"West Svalbard","North Svalbard",1
"17548","ASV3997","KH10","bottom_water","IS02",861096.211268488,10,"West Svalbard","North Norway",43
"17549","ASV3997","KH10","bottom_water","KH01",906816.806696072,10,"West Svalbard","North Norway",43
"17550","ASV40","HR07","100m_water","NS45",385664.542569865,0,"North Svalbard","West Svalbard",5
"17551","ASV40","HR07","100m_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",5
"17552","ASV40","HR07","100m_water","NS38",475347.019060699,0,"North Svalbard","West Svalbard",5
"17553","ASV40","HR07","100m_water","NS04",380791.580877193,0,"North Svalbard","West Svalbard",5
"17554","ASV40","HR07","100m_water","KH01",167048.013443052,0,"West Svalbard","West Svalbard",5
"17555","ASV40","HR07","100m_water","KV01",232591.851392527,0,"West Svalbard","West Svalbard",5
"17556","ASV40","HR07","100m_water","NS01",362982.874971033,0,"North Svalbard","West Svalbard",5
"17557","ASV40","HR07","100m_water","NS10",462677.079538901,0,"North Svalbard","West Svalbard",5
"17558","ASV40","HR07","100m_water","NS43",415280.795810297,0,"North Svalbard","West Svalbard",5
"17559","ASV40","HR07","100m_water","NC01",697027.596674895,0,"North Norway","West Svalbard",5
"17560","ASV40","HR07","100m_water","KH10",740048.572830984,0,"North Norway","West Svalbard",5
"17561","ASV40","HR07","100m_water","NS12",457334.51057453,0,"North Svalbard","West Svalbard",5
"17562","ASV40","HR07","surface_water","NS43",415280.795810297,10,"North Svalbard","West Svalbard",15
"17563","ASV40","HR07","surface_water","NS10",462677.079538901,10,"North Svalbard","West Svalbard",15
"17564","ASV40","HR07","surface_water","KV01",232591.851392527,10,"West Svalbard","West Svalbard",15
"17565","ASV40","HR07","surface_water","NS38",475347.019060699,10,"North Svalbard","West Svalbard",15
"17566","ASV40","HR07","surface_water","KH10",740048.572830984,10,"North Norway","West Svalbard",15
"17567","ASV40","HR07","surface_water","NS01",362982.874971033,10,"North Svalbard","West Svalbard",15
"17568","ASV40","HR07","surface_water","KH01",167048.013443052,0,"West Svalbard","West Svalbard",15
"17569","ASV40","HR07","surface_water","NS12",457334.51057453,10,"North Svalbard","West Svalbard",15
"17570","ASV40","HR07","surface_water","NS04",380791.580877193,0,"North Svalbard","West Svalbard",15
"17571","ASV40","HR07","surface_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",15
"17572","ASV40","HR07","surface_water","NS04",380791.580877193,10,"North Svalbard","West Svalbard",15
"17573","ASV40","HR07","surface_water","NC01",697027.596674895,0,"North Norway","West Svalbard",15
"17574","ASV40","HR07","surface_water","NS12",457334.51057453,0,"North Svalbard","West Svalbard",15
"17575","ASV40","HR07","surface_water","NS45",385664.542569865,0,"North Svalbard","West Svalbard",15
"17576","ASV40","HR07","surface_water","NS01",362982.874971033,0,"North Svalbard","West Svalbard",15
"17577","ASV40","HR07","surface_water","NS43",415280.795810297,0,"North Svalbard","West Svalbard",15
"17578","ASV40","HR07","surface_water","NC01",697027.596674895,10,"North Norway","West Svalbard",15
"17579","ASV40","HR07","surface_water","NS10",462677.079538901,0,"North Svalbard","West Svalbard",15
"17580","ASV40","HR07","surface_water","KV01",232591.851392527,0,"West Svalbard","West Svalbard",15
"17581","ASV40","HR07","surface_water","NS45",385664.542569865,10,"North Svalbard","West Svalbard",15
"17582","ASV40","HR07","surface_water","KH01",167048.013443052,10,"West Svalbard","West Svalbard",15
"17583","ASV40","HR07","surface_water","NS02",351781.058880377,10,"North Svalbard","West Svalbard",15
"17584","ASV40","HR07","surface_water","NS38",475347.019060699,0,"North Svalbard","West Svalbard",15
"17585","ASV40","HR07","surface_water","KH10",740048.572830984,0,"North Norway","West Svalbard",15
"17586","ASV40","IS02","bottom_water","KH01",48031.229720011,100,"West Svalbard","West Svalbard",9538
"17587","ASV40","IS02","bottom_water","KH01",48031.229720011,1000,"West Svalbard","West Svalbard",9538
"17588","ASV40","IS02","bottom_water","KV01",340339.586785523,100,"West Svalbard","West Svalbard",9538
"17589","ASV40","IS02","bottom_water","KH10",861096.211268488,1000,"North Norway","West Svalbard",9538
"17590","ASV40","IS02","bottom_water","NC01",805587.207051306,1000,"North Norway","West Svalbard",9538
"17591","ASV40","IS02","bottom_water","NS12",398515.347910593,10,"North Svalbard","West Svalbard",9538
"17592","ASV40","IS02","bottom_water","NS01",265866.367016045,10,"North Svalbard","West Svalbard",9538
"17593","ASV40","IS02","bottom_water","NS12",398515.347910593,100,"North Svalbard","West Svalbard",9538
"17594","ASV40","IS02","bottom_water","KV01",340339.586785523,1000,"West Svalbard","West Svalbard",9538
"17595","ASV40","IS02","bottom_water","NS04",317962.039557245,10,"North Svalbard","West Svalbard",9538
"17596","ASV40","IS02","bottom_water","NS02",269254.062574363,100,"North Svalbard","West Svalbard",9538
"17597","ASV40","IS02","bottom_water","NS10",409049.26841239,0,"North Svalbard","West Svalbard",9538
"17598","ASV40","IS02","bottom_water","NS45",280091.157503738,0,"North Svalbard","West Svalbard",9538
"17599","ASV40","IS02","bottom_water","KH10",861096.211268488,0,"North Norway","West Svalbard",9538
"17600","ASV40","IS02","bottom_water","NS02",269254.062574363,0,"North Svalbard","West Svalbard",9538
"17601","ASV40","IS02","bottom_water","NS45",280091.157503738,10,"North Svalbard","West Svalbard",9538
"17602","ASV40","IS02","bottom_water","NS04",317962.039557245,0,"North Svalbard","West Svalbard",9538
"17603","ASV40","IS02","bottom_water","NS43",311739.658196287,1000,"North Svalbard","West Svalbard",9538
"17604","ASV40","IS02","bottom_water","KH10",861096.211268488,10,"North Norway","West Svalbard",9538
"17605","ASV40","IS02","bottom_water","NS45",280091.157503738,1000,"North Svalbard","West Svalbard",9538
"17606","ASV40","IS02","bottom_water","NC01",805587.207051306,10,"North Norway","West Svalbard",9538
"17607","ASV40","IS02","bottom_water","NS10",409049.26841239,10,"North Svalbard","West Svalbard",9538
"17608","ASV40","IS02","bottom_water","NS38",366907.296486779,0,"North Svalbard","West Svalbard",9538
"17609","ASV40","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",9538
"17610","ASV40","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",9538
"17611","ASV40","IS02","bottom_water","KH10",861096.211268488,100,"North Norway","West Svalbard",9538
"17612","ASV40","IS02","bottom_water","NS04",317962.039557245,100,"North Svalbard","West Svalbard",9538
"17613","ASV40","IS02","bottom_water","NS38",366907.296486779,100,"North Svalbard","West Svalbard",9538
"17614","ASV40","IS02","bottom_water","NS43",311739.658196287,10,"North Svalbard","West Svalbard",9538
"17615","ASV40","IS02","bottom_water","NS02",269254.062574363,10,"North Svalbard","West Svalbard",9538
"17616","ASV40","IS02","bottom_water","KV01",340339.586785523,10,"West Svalbard","West Svalbard",9538
"17617","ASV40","IS02","bottom_water","NC01",805587.207051306,100,"North Norway","West Svalbard",9538
"17618","ASV40","IS02","bottom_water","NS01",265866.367016045,0,"North Svalbard","West Svalbard",9538
"17619","ASV40","IS02","bottom_water","NS38",366907.296486779,10,"North Svalbard","West Svalbard",9538
"17620","ASV40","IS02","bottom_water","NS43",311739.658196287,0,"North Svalbard","West Svalbard",9538
"17621","ASV40","IS02","bottom_water","NS12",398515.347910593,0,"North Svalbard","West Svalbard",9538
"17622","ASV40","IS02","bottom_water","NS45",280091.157503738,100,"North Svalbard","West Svalbard",9538
"17623","ASV40","IS02","bottom_water","NS43",311739.658196287,100,"North Svalbard","West Svalbard",9538
"17624","ASV40","IS02","bottom_water","NC01",805587.207051306,0,"North Norway","West Svalbard",9538
"17625","ASV40","IS02","bottom_water","KV01",340339.586785523,0,"West Svalbard","West Svalbard",9538
"17626","ASV40","NS01","bottom_water","NS43",57826.4032599906,100,"North Svalbard","North Svalbard",225
"17627","ASV40","NS01","bottom_water","NS38",123093.268052188,100,"North Svalbard","North Svalbard",225
"17628","ASV40","NS01","bottom_water","NS02",53889.687538777,100,"North Svalbard","North Svalbard",225
"17629","ASV40","NS01","bottom_water","NS45",42960.6290146066,100,"North Svalbard","North Svalbard",225
"17630","ASV40","NS01","bottom_water","NS04",126953.211556557,100,"North Svalbard","North Svalbard",225
"17631","ASV40","NS01","bottom_water","NC01",1059972.47045464,100,"North Norway","North Svalbard",225
"17632","ASV40","NS01","bottom_water","KV01",595205.587892054,100,"West Svalbard","North Svalbard",225
"17633","ASV40","NS01","bottom_water","KH01",220476.300804617,100,"West Svalbard","North Svalbard",225
"17634","ASV40","NS01","bottom_water","NS12",187501.505610509,100,"North Svalbard","North Svalbard",225
"17635","ASV40","NS01","bottom_water","KH10",1088175.07493381,100,"North Norway","North Svalbard",225
"17636","ASV401","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",7
"17637","ASV401","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",7
"17638","ASV401","NC01","bottom_water","KH07",914652.364133657,0,"Greenland Ridge","North Norway",7
"17639","ASV401","NC01","bottom_water","NS01",1059972.47045464,0,"North Svalbard","North Norway",7
"17640","ASV401","NC01","bottom_water","NS02",1045600.88370292,0,"North Svalbard","North Norway",7
"17641","ASV401","NC01","bottom_water","KH03",1083222.10316354,0,"NE Greenland","North Norway",7
"17642","ASV401","NC01","bottom_water","NS06",1068371.3232193,0,"North Svalbard","North Norway",7
"17643","ASV401","NC01","bottom_water","NS04",1062080.58697917,0,"North Svalbard","North Norway",7
"17644","ASV401","NC01","bottom_water","NS38",1170861.99940576,0,"North Svalbard","North Norway",7
"17645","ASV401","NC01","bottom_water","KH08",910640.837608471,0,"Greenland Ridge","North Norway",7
"17646","ASV401","NC01","bottom_water","NS12",1130224.20019479,0,"North Svalbard","North Norway",7
"17647","ASV401","NC01","bottom_water","NS10",1129754.57955922,0,"North Svalbard","North Norway",7
"17648","ASV402","IS01","surface_water","NS43",281224.80940727,0,"North Svalbard","West Svalbard",2
"17649","ASV402","IS01","surface_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",2
"17650","ASV402","IS01","surface_water","NS02",228203.950704928,0,"North Svalbard","West Svalbard",2
"17651","ASV402","IS01","surface_water","NS04",272418.940791479,0,"North Svalbard","West Svalbard",2
"17652","ASV402","IS01","surface_water","KH07",374249.871769947,0,"Greenland Ridge","West Svalbard",2
"17653","ASV402","IS01","surface_water","KV01",365307.0875536,0,"West Svalbard","West Svalbard",2
