"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"1046","ASV310","KH01","bottom_water","IS02",48031.229720011,1000,"West Svalbard","West Svalbard",1844
"1047","ASV3116","KH01","bottom_water","NS02",228366.448947434,0,"North Svalbard","West Svalbard",20
"1048","ASV3116","KH01","bottom_water","NS02",228366.448947434,10,"North Svalbard","West Svalbard",20
"1049","ASV312","KH01","bottom_water","IS01",46094.1938443774,100,"West Svalbard","West Svalbard",519
"1050","ASV312","KH01","surface_water","IS01",46094.1938443774,100,"West Svalbard","West Svalbard",1248
"1051","ASV3121","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",131
"1052","ASV3121","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",73
"1053","ASV3130","HR07","bottom_water","IS01",135632.147788776,0,"West Svalbard","West Svalbard",9
"1054","ASV314","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",3
"1055","ASV314","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",1166
"1056","ASV314","NS10","bottom_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",1166
"1057","ASV314","NS10","bottom_water","NS12",21916.4905658516,100,"North Svalbard","North Svalbard",1166
"1058","ASV315","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",2334
"1059","ASV315","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",2334
"1060","ASV315","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",2334
"1061","ASV316","HR04","100m_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",4
"1062","ASV3168","NC01","surface_water","HR04",693470.71843196,0,"West Svalbard","North Norway",2
"1063","ASV3172","IS02","bottom_water","NC01",805587.207051306,10,"North Norway","West Svalbard",74
"1064","ASV3172","IS02","bottom_water","NC01",805587.207051306,0,"North Norway","West Svalbard",74
"1065","ASV3173","KH01","surface_water","NS06",322537.510739733,0,"North Svalbard","West Svalbard",1
"1066","ASV3177","HR04","100m_water","IS01",138211.55095619,10,"West Svalbard","West Svalbard",44
"1067","ASV3177","HR04","100m_water","IS01",138211.55095619,0,"West Svalbard","West Svalbard",44
"1068","ASV3177","HR04","bottom_water","IS01",138211.55095619,0,"West Svalbard","West Svalbard",61
"1069","ASV3177","HR04","bottom_water","IS01",138211.55095619,10,"West Svalbard","West Svalbard",61
"1070","ASV318","NS45","bottom_water","NS47",55726.3734476538,10,"North Svalbard","North Svalbard",924
"1071","ASV318","NS45","bottom_water","NS47",55726.3734476538,0,"North Svalbard","North Svalbard",924
"1072","ASV318","NS45","bottom_water","NS47",55726.3734476538,100,"North Svalbard","North Svalbard",924
"1073","ASV319","NC01","bottom_water","KH01",853587.233148531,0,"West Svalbard","North Norway",1
"1074","ASV3191","KH10","bottom_water","IS02",861096.211268488,0,"West Svalbard","North Norway",45
"1075","ASV3191","KH10","bottom_water","IS02",861096.211268488,10,"West Svalbard","North Norway",45
"1076","ASV3197","NS45","bottom_water","NS12",219004.54113253,0,"North Svalbard","North Svalbard",261
"1077","ASV32","IS02","surface_water","IS01",48021.198533344,10000,"West Svalbard","West Svalbard",178461
"1078","ASV32","IS02","surface_water","IS01",48021.198533344,1000,"West Svalbard","West Svalbard",178461
"1079","ASV320","KH03","bottom_water","KH07",213283.615331059,100,"Greenland Ridge","NE Greenland",104
"1080","ASV3207","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",57
"1081","ASV3207","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",57
"1082","ASV321","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",179
"1083","ASV321","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",4502
"1084","ASV322","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",30
"1085","ASV3238","KH01","bottom_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",62
"1086","ASV3238","KH01","bottom_water","IS01",46094.1938443774,10,"West Svalbard","West Svalbard",62
"1087","ASV324","HR07","100m_water","KV01",232591.851392527,0,"West Svalbard","West Svalbard",4
"1088","ASV324","HR07","bottom_water","KV01",232591.851392527,10,"West Svalbard","West Svalbard",10
"1089","ASV324","HR07","bottom_water","KV01",232591.851392527,0,"West Svalbard","West Svalbard",10
"1090","ASV3242","NS38","bottom_water","IS02",366907.296486779,0,"West Svalbard","North Svalbard",192
"1091","ASV3242","NS38","bottom_water","IS02",366907.296486779,10,"West Svalbard","North Svalbard",192
"1092","ASV3253","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",3
"1093","ASV3256","NS01","bottom_water","KH10",1088175.07493381,0,"North Norway","North Svalbard",1
"1094","ASV326","KH01","bottom_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",30
"1095","ASV326","KH01","bottom_water","IS01",46094.1938443774,10,"West Svalbard","West Svalbard",30
"1096","ASV326","KH01","surface_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",1
"1097","ASV327","KH03","100m_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",2
"1098","ASV3274","KH01","bottom_water","NS43",264622.487950346,10,"North Svalbard","West Svalbard",10
"1099","ASV3274","KH01","bottom_water","NS43",264622.487950346,0,"North Svalbard","West Svalbard",10
"1100","ASV328","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",2724
"1101","ASV328","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",2724
"1102","ASV328","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",69
"1103","ASV328","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",69
"1104","ASV3288","NS01","bottom_water","NS45",42960.6290146066,0,"North Svalbard","North Svalbard",8
"1105","ASV329","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",3
"1106","ASV329","NS45","surface_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",1
"1107","ASV3293","NS02","bottom_water","KH10",1062502.54750933,0,"North Norway","North Svalbard",1
"1108","ASV3294","NS45","bottom_water","NS38",90246.7700513288,10,"North Svalbard","North Svalbard",33
"1109","ASV33","KH07","100m_water","KH09",16273.2134929709,0,"Greenland Ridge","Greenland Ridge",2
"1110","ASV330","IS01","100m_water","HR07",135632.147788776,100,"West Svalbard","West Svalbard",337
"1111","ASV330","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",337
"1112","ASV330","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",337
"1113","ASV3304","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",234
"1114","ASV3304","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",234
"1115","ASV3306","NS04","surface_water","NS47",186144.207812431,0,"North Svalbard","North Svalbard",8
"1116","ASV331","KH02","surface_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",12
"1117","ASV331","KH02","surface_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",12
"1118","ASV332","NS38","bottom_water","NS43",65274.0726219047,100,"North Svalbard","North Svalbard",4168
"1119","ASV3324","NS10","100m_water","NS04",93358.9219093912,0,"North Svalbard","North Svalbard",4
"1120","ASV333","IS02","surface_water","IS01",48021.198533344,100,"West Svalbard","West Svalbard",6903
"1121","ASV3334","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",37
"1122","ASV3334","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",37
"1123","ASV334","IS02","100m_water","HR04",123073.308719948,100,"West Svalbard","West Svalbard",821
"1124","ASV334","IS02","100m_water","HR04",123073.308719948,10,"West Svalbard","West Svalbard",821
"1125","ASV334","IS02","100m_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",821
"1126","ASV3349","NS02","bottom_water","KH01",228366.448947434,10,"West Svalbard","North Svalbard",10
"1127","ASV3349","NS02","bottom_water","KH01",228366.448947434,0,"West Svalbard","North Svalbard",10
"1128","ASV335","IS02","bottom_water","NS47",226776.550608439,100,"North Svalbard","West Svalbard",262
"1129","ASV335","IS02","bottom_water","NS47",226776.550608439,10,"North Svalbard","West Svalbard",262
"1130","ASV335","IS02","bottom_water","NS47",226776.550608439,0,"North Svalbard","West Svalbard",262
"1131","ASV3356","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",3
"1132","ASV3362","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",13
"1133","ASV3362","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",13
"1134","ASV3363","IS01","bottom_water","IS02",48021.198533344,0,"West Svalbard","West Svalbard",7
"1135","ASV337","KH02","100m_water","NS45",292954.052059369,0,"North Svalbard","NE Greenland",30
"1136","ASV337","KH02","100m_water","NS45",292954.052059369,10,"North Svalbard","NE Greenland",30
"1137","ASV3384","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1138","ASV34","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",36366
"1139","ASV34","IS02","100m_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",36366
"1140","ASV34","IS02","bottom_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",45
"1141","ASV34","IS02","bottom_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",45
"1142","ASV34","IS02","surface_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"1143","ASV340","NC01","bottom_water","KH01",853587.233148531,0,"West Svalbard","North Norway",13
"1144","ASV341","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",245
"1145","ASV341","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",245
"1146","ASV341","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",245
"1147","ASV3424","KH10","surface_water","NS38",1207836.52525493,10,"North Svalbard","North Norway",202
"1148","ASV3424","KH10","surface_water","NS38",1207836.52525493,0,"North Svalbard","North Norway",202
"1149","ASV3426","NS04","bottom_water","NS06",54915.0953724897,10,"North Svalbard","North Svalbard",14
"1150","ASV3426","NS04","bottom_water","NS06",54915.0953724897,0,"North Svalbard","North Svalbard",14
"1151","ASV343","NS02","bottom_water","NS01",53889.687538777,10,"North Svalbard","North Svalbard",11
"1152","ASV343","NS02","bottom_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",11
"1153","ASV345","HR04","100m_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",165
"1154","ASV345","HR04","bottom_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",680
"1155","ASV345","HR04","surface_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",182
"1156","ASV3465","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",151
"1157","ASV3465","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",151
"1158","ASV3465","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",14
"1159","ASV3465","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",14
"1160","ASV347","NS01","100m_water","NS43",57826.4032599906,0,"North Svalbard","North Svalbard",1
"1161","ASV3477","IS01","100m_water","NS02",228203.950704928,10,"North Svalbard","West Svalbard",31
"1162","ASV3477","IS01","100m_water","NS02",228203.950704928,0,"North Svalbard","West Svalbard",31
"1163","ASV3479","NS45","bottom_water","KH01",232740.68992777,0,"West Svalbard","North Svalbard",46
"1164","ASV3479","NS45","bottom_water","KH01",232740.68992777,10,"West Svalbard","North Svalbard",46
"1165","ASV348","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1
"1166","ASV3485","KH01","bottom_water","NS01",220476.300804617,0,"North Svalbard","West Svalbard",76
"1167","ASV3485","KH01","bottom_water","NS01",220476.300804617,10,"North Svalbard","West Svalbard",76
"1168","ASV349","NS02","bottom_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",5
"1169","ASV3492","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1170","ASV3496","NS06","bottom_water","IS01",305811.394101557,10,"West Svalbard","North Svalbard",86
"1171","ASV3496","NS06","bottom_water","IS01",305811.394101557,0,"West Svalbard","North Svalbard",86
"1172","ASV35","KH09","100m_water","KH07",16273.2134929709,0,"Greenland Ridge","Greenland Ridge",47
"1173","ASV3505","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",163
"1174","ASV3505","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",163
"1175","ASV351","NS38","100m_water","NS45",90246.7700513288,100,"North Svalbard","North Svalbard",483
"1176","ASV3514","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",179
"1177","ASV3514","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",179
"1178","ASV352","NS10","bottom_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",16
"1179","ASV352","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",16
"1180","ASV3520","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1181","ASV353","KH02","surface_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",52
"1182","ASV3535","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",28
"1183","ASV3535","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",28
"1184","ASV3535","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",17
"1185","ASV3535","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",17
"1186","ASV3537","HR07","surface_water","KV01",232591.851392527,10,"West Svalbard","West Svalbard",181
"1187","ASV3537","HR07","surface_water","KV01",232591.851392527,0,"West Svalbard","West Svalbard",181
"1188","ASV3544","KV01","bottom_water","IS02",340339.586785523,0,"West Svalbard","West Svalbard",34
"1189","ASV3544","KV01","bottom_water","IS02",340339.586785523,10,"West Svalbard","West Svalbard",34
"1190","ASV3553","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",9
"1191","ASV3569","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",103
"1192","ASV3569","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",103
"1193","ASV3576","NS01","bottom_water","NS43",57826.4032599906,0,"North Svalbard","North Svalbard",2
"1194","ASV3577","KH10","100m_water","NC01",240529.614661747,10,"North Norway","North Norway",83
"1195","ASV3577","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",83
"1196","ASV358","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",7
"1197","ASV358","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",24
"1198","ASV3581","HR07","bottom_water","IS02",123161.775715499,0,"West Svalbard","West Svalbard",3
"1199","ASV3586","IS02","bottom_water","NS47",226776.550608439,10,"North Svalbard","West Svalbard",138
"1200","ASV3586","IS02","bottom_water","NS47",226776.550608439,0,"North Svalbard","West Svalbard",138
"1201","ASV359","KH07","100m_water","KH09",16273.2134929709,0,"Greenland Ridge","Greenland Ridge",2
"1202","ASV3596","KH01","bottom_water","NC01",853587.233148531,0,"North Norway","West Svalbard",4
"1203","ASV36","NS43","100m_water","NS01",57826.4032599906,0,"North Svalbard","North Svalbard",29
"1204","ASV36","NS43","100m_water","NS01",57826.4032599906,10,"North Svalbard","North Svalbard",29
"1205","ASV360","KH10","bottom_water","NC01",240529.614661747,1000,"North Norway","North Norway",1034
"1206","ASV3608","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",126
"1207","ASV3608","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",126
"1208","ASV361","NS06","100m_water","NS10",61935.9687607925,100,"North Svalbard","North Svalbard",4721
"1209","ASV361","NS06","100m_water","NS10",61935.9687607925,10,"North Svalbard","North Svalbard",4721
"1210","ASV361","NS06","100m_water","NS10",61935.9687607925,0,"North Svalbard","North Svalbard",4721
"1211","ASV3613","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",4
"1212","ASV362","NS45","bottom_water","NS47",55726.3734476538,10,"North Svalbard","North Svalbard",6612
"1213","ASV362","NS45","bottom_water","NS47",55726.3734476538,0,"North Svalbard","North Svalbard",6612
"1214","ASV3624","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1215","ASV364","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",2533
"1216","ASV3640","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",22
"1217","ASV3640","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",22
"1218","ASV365","NS12","bottom_water","KH01",363522.444844654,10,"West Svalbard","North Svalbard",199
"1219","ASV365","NS12","bottom_water","KH01",363522.444844654,100,"West Svalbard","North Svalbard",199
"1220","ASV365","NS12","bottom_water","KH01",363522.444844654,0,"West Svalbard","North Svalbard",199
"1221","ASV3665","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",15
"1222","ASV3665","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",15
"1223","ASV3674","NS43","bottom_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",14
"1224","ASV3675","NS12","bottom_water","HR07",457334.51057453,0,"West Svalbard","North Svalbard",81
"1225","ASV3675","NS12","bottom_water","HR07",457334.51057453,10,"West Svalbard","North Svalbard",81
"1226","ASV368","KH03","bottom_water","KH02",35015.2323087072,1000,"NE Greenland","NE Greenland",6506
"1227","ASV368","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",6506
"1228","ASV3691","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1229","ASV3698","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",12
"1230","ASV3698","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",12
"1231","ASV3716","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",97
"1232","ASV3716","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",97
"1233","ASV3721","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",141
"1234","ASV3721","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",141
"1235","ASV3739","NS38","bottom_water","KH02",294696.060254371,10,"NE Greenland","North Svalbard",137
"1236","ASV3750","KH03","bottom_water","KH09",222683.198313936,10,"Greenland Ridge","NE Greenland",35
"1237","ASV3750","KH03","bottom_water","KH09",222683.198313936,0,"Greenland Ridge","NE Greenland",35
"1238","ASV3755","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",130
"1239","ASV3755","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",130
"1240","ASV376","NS06","100m_water","KH10",1055540.40409451,0,"North Norway","North Svalbard",43
"1241","ASV376","NS06","100m_water","KH10",1055540.40409451,10,"North Norway","North Svalbard",43
"1242","ASV3771","IS01","100m_water","NS06",305811.394101557,10,"North Svalbard","West Svalbard",74
"1243","ASV3771","IS01","100m_water","NS06",305811.394101557,0,"North Svalbard","West Svalbard",74
"1244","ASV3786","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",117
"1245","ASV3786","IS02","100m_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",117
"1246","ASV379","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",13
"1247","ASV379","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",13
"1248","ASV379","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",20
"1249","ASV379","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",20
"1250","ASV38","NS10","100m_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",62519
"1251","ASV38","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",62519
"1252","ASV38","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",4352
"1253","ASV38","NS10","bottom_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",4352
"1254","ASV381","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",58
"1255","ASV381","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",58
"1256","ASV382","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"1257","ASV3834","NS45","bottom_water","NS38",90246.7700513288,10,"North Svalbard","North Svalbard",64
"1258","ASV3834","NS45","bottom_water","NS38",90246.7700513288,0,"North Svalbard","North Svalbard",64
"1259","ASV3849","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",29
"1260","ASV3849","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",29
"1261","ASV385","NS38","bottom_water","NS01",123093.268052188,0,"North Svalbard","North Svalbard",122
"1262","ASV385","NS38","bottom_water","NS01",123093.268052188,10,"North Svalbard","North Svalbard",122
"1263","ASV3850","NC01","bottom_water","KV01",465843.66883053,10,"West Svalbard","North Norway",11
"1264","ASV3850","NC01","bottom_water","KV01",465843.66883053,0,"West Svalbard","North Norway",11
"1265","ASV3854","NS43","bottom_water","NS38",65274.0726219047,0,"North Svalbard","North Svalbard",64
"1266","ASV3854","NS43","bottom_water","NS38",65274.0726219047,10,"North Svalbard","North Svalbard",64
"1267","ASV3858","IS01","100m_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",78
"1268","ASV3858","IS01","100m_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",78
"1269","ASV3858","IS01","bottom_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",13
"1270","ASV3858","IS01","bottom_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",13
"1271","ASV386","KV01","bottom_water","NS47",565119.614757287,10,"North Svalbard","West Svalbard",34
"1272","ASV3862","KH10","bottom_water","KH01",906816.806696072,0,"West Svalbard","North Norway",27
"1273","ASV3862","KH10","bottom_water","KH01",906816.806696072,10,"West Svalbard","North Norway",27
"1274","ASV3863","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",4
"1275","ASV387","NS12","100m_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",3817
"1276","ASV387","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",3817
"1277","ASV387","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",3817
"1278","ASV387","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",1434
"1279","ASV387","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",1434
"1280","ASV387","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",1434
"1281","ASV388","IS02","bottom_water","NS47",226776.550608439,0,"North Svalbard","West Svalbard",162
"1282","ASV388","IS02","bottom_water","NS47",226776.550608439,100,"North Svalbard","West Svalbard",162
"1283","ASV388","IS02","bottom_water","NS47",226776.550608439,10,"North Svalbard","West Svalbard",162
"1284","ASV3892","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",2
"1285","ASV3892","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",98
"1286","ASV3892","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",98
"1287","ASV3896","NS38","bottom_water","NS45",90246.7700513288,0,"North Svalbard","North Svalbard",18
"1288","ASV3896","NS38","bottom_water","NS45",90246.7700513288,10,"North Svalbard","North Svalbard",18
"1289","ASV3899","IS01","100m_water","NS12",352745.383890105,0,"North Svalbard","West Svalbard",23
"1290","ASV3899","IS01","100m_water","NS12",352745.383890105,10,"North Svalbard","West Svalbard",23
"1291","ASV39","KH10","100m_water","NC01",240529.614661747,10,"North Norway","North Norway",25
"1292","ASV39","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",25
"1293","ASV39","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",99
"1294","ASV39","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",99
"1295","ASV390","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",15
"1296","ASV3902","NS38","bottom_water","NS01",123093.268052188,10,"North Svalbard","North Svalbard",117
"1297","ASV3902","NS38","bottom_water","NS01",123093.268052188,0,"North Svalbard","North Svalbard",117
"1298","ASV391","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",8
"1299","ASV392","KH01","surface_water","IS01",46094.1938443774,10,"West Svalbard","West Svalbard",10
"1300","ASV3935","NS02","100m_water","NS43",102588.932039656,0,"North Svalbard","North Svalbard",2
"1301","ASV3939","HR07","100m_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",12
"1302","ASV3939","HR07","100m_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",12
"1303","ASV394","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",638
"1304","ASV394","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",638
"1305","ASV394","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",25
"1306","ASV394","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",25
"1307","ASV3968","KH01","100m_water","NS06",322537.510739733,0,"North Svalbard","West Svalbard",29
"1308","ASV397","NS45","bottom_water","NS06",220865.59859268,0,"North Svalbard","North Svalbard",1662
"1309","ASV397","NS45","bottom_water","NS06",220865.59859268,10,"North Svalbard","North Svalbard",1662
"1310","ASV3987","NS10","bottom_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",143
"1311","ASV3987","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",143
"1312","ASV3994","KV01","100m_water","NC01",465843.66883053,0,"North Norway","West Svalbard",1
"1313","ASV3994","KV01","bottom_water","NC01",465843.66883053,0,"North Norway","West Svalbard",104
"1314","ASV3994","KV01","bottom_water","NC01",465843.66883053,10,"North Norway","West Svalbard",104
"1315","ASV3996","KH01","bottom_water","KV01",388228.836803037,0,"West Svalbard","West Svalbard",6
"1316","ASV3997","KH10","bottom_water","IS02",861096.211268488,10,"West Svalbard","North Norway",43
"1317","ASV40","NS01","bottom_water","NS45",42960.6290146066,100,"North Svalbard","North Svalbard",225
"1318","ASV401","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",7
"1319","ASV402","KH09","100m_water","KH07",16273.2134929709,0,"Greenland Ridge","Greenland Ridge",6
"1320","ASV403","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",157
"1321","ASV4037","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",54
"1322","ASV4037","NC01","bottom_water","KH09",898929.221042087,10,"Greenland Ridge","North Norway",54
"1323","ASV404","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",1863
"1324","ASV404","NS12","bottom_water","NS10",21916.4905658516,1000,"North Svalbard","North Svalbard",1863
"1325","ASV404","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",1863
"1326","ASV4059","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",82
"1327","ASV4059","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",82
